03-22-2022	mo	VERSION: 2020_01_31

Temperatursteuerung:	automatisch (ILX-TEC) (AD590: 0.0,1.0,0.855)
Anfangstemperatur /°C:	30.1
Delta-Temperatur /°C:	5.0
Endtemperatur /°C:	30.1
Anzahl der Temperaturen:	1
aktuelle Temperatur-Nr:	1
aktuelle Temperatur /°C:	30.1

Stromquelle:	LDD5060	U_Messung
Startstrom /mA:	190.0
d-Strom /mA:	10.0
Maximalstrom /mA:	700.0
Anzahl der Ströme:	52
aktuelle Strom-Nr:
aktueller Strom /mA:
Art:	CW	keinePolarisation



Einstellspannung (E3631A_P6V): 0.0 ( 0.25) 3.0 V ; 0.75 V


Messfassungsnr.:	C030652








Messgeraet:	Q8384 (ADVANTEST)
Messgeraet:	FSUP/FSW





















Projektnummer:	9618
Projektverantwortlicher:	Wohlfeil
Lasertyp:	TPL
Wafer:	R1268-4
TF/Riegel/Chip:	070709
Prozess:	Z1-9581-TRA
Beschichtung:	Z1-9648-FAC
AVT-Losdokument:	Z2-2654-LCM

Laenge /µm:	6000
Breite /µm:	400
Lambda /nm:	820
Aufbauart:	p-up
Traegerart:	Chip
Traeger-Nr.:	C030652
Diodenname:	070709
Absorber /mA:	








Kommentar:	

Current (mA)	Wavelength (nm)	Intensity	C_absorber (A)	Temperature (deg.C)
280.0	848.65	-60.438	0.086231	30.08
280.0	848.7	-59.973	0.086231	30.08
280.0	848.75	-61.736	0.086231	30.08
280.0	848.8	-59.671	0.086231	30.08
280.0	848.85	-59.141	0.086231	30.08
280.0	848.9	-60.922	0.086231	30.08
280.0	848.95	-62.085	0.086231	30.08
280.0	849.0	-60.399	0.086231	30.08
280.0	849.05	-60.072	0.086231	30.08
280.0	849.1	-59.953	0.086231	30.08
280.0	849.15	-61.8	0.086231	30.08
280.0	849.2	-62.779	0.086231	30.08
280.0	849.25	-61.651	0.086231	30.08
280.0	849.3	-62.976	0.086231	30.08
280.0	849.35	-63.704	0.086231	30.08
280.0	849.4	-58.983	0.086231	30.08
280.0	849.45	-59.965	0.086231	30.08
280.0	849.5	-62.561	0.086231	30.08
280.0	849.55	-62.07	0.086231	30.08
280.0	849.6	-61.328	0.086231	30.08
280.0	849.65	-61.472	0.086231	30.08
280.0	849.7	-62.115	0.086231	30.08
280.0	849.75	-60.826	0.086231	30.08
280.0	849.8	-59.727	0.086231	30.08
280.0	849.85	-63.625	0.086231	30.08
280.0	849.9	-63.044	0.086231	30.08
280.0	849.95	-60.842	0.086231	30.08
280.0	850.0	-61.55	0.086231	30.08

290.0	800.0	-56.678	0.086231	29.98
290.0	800.05	-55.651	0.086231	29.98
290.0	800.1	-62.004	0.086231	29.98
290.0	800.15	-56.545	0.086231	29.98
290.0	800.2	-58.143	0.086231	29.98
290.0	800.25	-57.199	0.086231	29.98
290.0	800.3	-62.436	0.086231	29.98
290.0	800.35	-57.27	0.086231	29.98
290.0	800.4	-56.1	0.086231	29.98
290.0	800.45	-56.99	0.086231	29.98
290.0	800.5	-57.579	0.086231	29.98
290.0	800.55	-57.098	0.086231	29.98
290.0	800.6	-56.473	0.086231	29.98
290.0	800.65	-59.444	0.086231	29.98
290.0	800.7	-55.964	0.086231	29.98
290.0	800.75	-56.194	0.086231	29.98
290.0	800.8	-58.594	0.086231	29.98
290.0	800.85	-58.484	0.086231	29.98
290.0	800.9	-55.416	0.086231	29.98
290.0	800.95	-57.22	0.086231	29.98
290.0	801.0	-55.902	0.086231	29.98
290.0	801.05	-57.922	0.086231	29.98
290.0	801.1	-58.951	0.086231	29.98
290.0	801.15	-56.995	0.086231	29.98
290.0	801.2	-56.532	0.086231	29.98
290.0	801.25	-56.203	0.086231	29.98
290.0	801.3	-56.601	0.086231	29.98
290.0	801.35	-57.55	0.086231	29.98
290.0	801.4	-55.966	0.086231	29.98
290.0	801.45	-56.55	0.086231	29.98
290.0	801.5	-56.537	0.086231	29.98
290.0	801.55	-56.028	0.086231	29.98
290.0	801.6	-60.209	0.086231	29.98
290.0	801.65	-58.911	0.086231	29.98
290.0	801.7	-55.953	0.086231	29.98
290.0	801.75	-59.093	0.086231	29.98
290.0	801.8	-57.403	0.086231	29.98
290.0	801.85	-57.028	0.086231	29.98
290.0	801.9	-56.845	0.086231	29.98
290.0	801.95	-55.623	0.086231	29.98
290.0	802.0	-56.1	0.086231	29.98
290.0	802.05	-57.764	0.086231	29.98
290.0	802.1	-56.83	0.086231	29.98
290.0	802.15	-58.502	0.086231	29.98
290.0	802.2	-56.125	0.086231	29.98
290.0	802.25	-58.573	0.086231	29.98
290.0	802.3	-56.874	0.086231	29.98
290.0	802.35	-56.284	0.086231	29.98
290.0	802.4	-56.908	0.086231	29.98
290.0	802.45	-57.742	0.086231	29.98
290.0	802.5	-57.911	0.086231	29.98
290.0	802.55	-56.516	0.086231	29.98
290.0	802.6	-56.093	0.086231	29.98
290.0	802.65	-56.943	0.086231	29.98
290.0	802.7	-59.593	0.086231	29.98
290.0	802.75	-56.288	0.086231	29.98
290.0	802.8	-56.243	0.086231	29.98
290.0	802.85	-59.059	0.086231	29.98
290.0	802.9	-57.637	0.086231	29.98
290.0	802.95	-59.098	0.086231	29.98
290.0	803.0	-58.844	0.086231	29.98
290.0	803.05	-57.836	0.086231	29.98
290.0	803.1	-55.963	0.086231	29.98
290.0	803.15	-58.273	0.086231	29.98
290.0	803.2	-56.455	0.086231	29.98
290.0	803.25	-57.957	0.086231	29.98
290.0	803.3	-58.504	0.086231	29.98
290.0	803.35	-57.811	0.086231	29.98
290.0	803.4	-56.684	0.086231	29.98
290.0	803.45	-56.581	0.086231	29.98
290.0	803.5	-56.487	0.086231	29.98
290.0	803.55	-60.433	0.086231	29.98
290.0	803.6	-55.883	0.086231	29.98
290.0	803.65	-58.297	0.086231	29.98
290.0	803.7	-57.144	0.086231	29.98
290.0	803.75	-57.507	0.086231	29.98
290.0	803.8	-57.16	0.086231	29.98
290.0	803.85	-57.644	0.086231	29.98
290.0	803.9	-59.2	0.086231	29.98
290.0	803.95	-61.114	0.086231	29.98
290.0	804.0	-55.772	0.086231	29.98
290.0	804.05	-55.592	0.086231	29.98
290.0	804.1	-59.162	0.086231	29.98
290.0	804.15	-55.88	0.086231	29.98
290.0	804.2	-60.481	0.086231	29.98
290.0	804.25	-57.65	0.086231	29.98
290.0	804.3	-57.338	0.086231	29.98
290.0	804.35	-57.597	0.086231	29.98
290.0	804.4	-57.456	0.086231	29.98
290.0	804.45	-56.583	0.086231	29.98
290.0	804.5	-58.192	0.086231	29.98
290.0	804.55	-58.646	0.086231	29.98
290.0	804.6	-55.802	0.086231	29.98
290.0	804.65	-60.098	0.086231	29.98
290.0	804.7	-55.881	0.086231	29.98
290.0	804.75	-57.356	0.086231	29.98
290.0	804.8	-56.805	0.086231	29.98
290.0	804.85	-56.35	0.086231	29.98
290.0	804.9	-60.861	0.086231	29.98
290.0	804.95	-56.645	0.086231	29.98
290.0	805.0	-56.526	0.086231	29.98
290.0	805.05	-57.254	0.086231	29.98
290.0	805.1	-59.508	0.086231	29.98
290.0	805.15	-54.807	0.086231	29.98
290.0	805.2	-61.948	0.086231	29.98
290.0	805.25	-58.424	0.086231	29.98
290.0	805.3	-58.145	0.086231	29.98
290.0	805.35	-58.043	0.086231	29.98
290.0	805.4	-57.637	0.086231	29.98
290.0	805.45	-58.031	0.086231	29.98
290.0	805.5	-56.751	0.086231	29.98
290.0	805.55	-56.421	0.086231	29.98
290.0	805.6	-58.684	0.086231	29.98
290.0	805.65	-57.473	0.086231	29.98
290.0	805.7	-55.589	0.086231	29.98
290.0	805.75	-55.69	0.086231	29.98
290.0	805.8	-57.539	0.086231	29.98
290.0	805.85	-56.78	0.086231	29.98
290.0	805.9	-61.172	0.086231	29.98
290.0	805.95	-56.517	0.086231	29.98
290.0	806.0	-57.213	0.086231	29.98
290.0	806.05	-55.783	0.086231	29.98
290.0	806.1	-58.874	0.086231	29.98
290.0	806.15	-59.254	0.086231	29.98
290.0	806.2	-55.837	0.086231	29.98
290.0	806.25	-58.986	0.086231	29.98
290.0	806.3	-57.832	0.086231	29.98
290.0	806.35	-55.574	0.086231	29.98
290.0	806.4	-58.057	0.086231	29.98
290.0	806.45	-57.43	0.086231	29.98
290.0	806.5	-60.464	0.086231	29.98
290.0	806.55	-56.71	0.086231	29.98
290.0	806.6	-57.344	0.086231	29.98
290.0	806.65	-55.89	0.086231	29.98
290.0	806.7	-56.139	0.086231	29.98
290.0	806.75	-58.05	0.086231	29.98
290.0	806.8	-58.479	0.086231	29.98
290.0	806.85	-57.187	0.086231	29.98
290.0	806.9	-57.881	0.086231	29.98
290.0	806.95	-55.961	0.086231	29.98
290.0	807.0	-57.904	0.086231	29.98
290.0	807.05	-56.583	0.086231	29.98
290.0	807.1	-57.86	0.086231	29.98
290.0	807.15	-57.145	0.086231	29.98
290.0	807.2	-57.507	0.086231	29.98
290.0	807.25	-57.359	0.086231	29.98
290.0	807.3	-55.516	0.086231	29.98
290.0	807.35	-55.737	0.086231	29.98
290.0	807.4	-59.379	0.086231	29.98
290.0	807.45	-56.631	0.086231	29.98
290.0	807.5	-56.741	0.086231	29.98
290.0	807.55	-57.921	0.086231	29.98
290.0	807.6	-55.671	0.086231	29.98
290.0	807.65	-59.966	0.086231	29.98
290.0	807.7	-56.476	0.086231	29.98
290.0	807.75	-58.767	0.086231	29.98
290.0	807.8	-57.774	0.086231	29.98
290.0	807.85	-56.455	0.086231	29.98
290.0	807.9	-56.909	0.086231	29.98
290.0	807.95	-56.808	0.086231	29.98
290.0	808.0	-57.546	0.086231	29.98
290.0	808.05	-56.949	0.086231	29.98
290.0	808.1	-57.024	0.086231	29.98
290.0	808.15	-56.955	0.086231	29.98
290.0	808.2	-56.047	0.086231	29.98
290.0	808.25	-56.721	0.086231	29.98
290.0	808.3	-56.899	0.086231	29.98
290.0	808.35	-57.186	0.086231	29.98
290.0	808.4	-56.728	0.086231	29.98
290.0	808.45	-54.615	0.086231	29.98
290.0	808.5	-56.106	0.086231	29.98
290.0	808.55	-57.483	0.086231	29.98
290.0	808.6	-55.891	0.086231	29.98
290.0	808.65	-57.306	0.086231	29.98
290.0	808.7	-56.342	0.086231	29.98
290.0	808.75	-56.289	0.086231	29.98
290.0	808.8	-56.816	0.086231	29.98
290.0	808.85	-56.369	0.086231	29.98
290.0	808.9	-60.943	0.086231	29.98
290.0	808.95	-55.434	0.086231	29.98
290.0	809.0	-57.5	0.086231	29.98
290.0	809.05	-58.006	0.086231	29.98
290.0	809.1	-59.275	0.086231	29.98
290.0	809.15	-54.546	0.086231	29.98
290.0	809.2	-57.178	0.086231	29.98
290.0	809.25	-57.667	0.086231	29.98
290.0	809.3	-55.214	0.086231	29.98
290.0	809.35	-56.452	0.086231	29.98
290.0	809.4	-58.208	0.086231	29.98
290.0	809.45	-58.765	0.086231	29.98
290.0	809.5	-56.491	0.086231	29.98
290.0	809.55	-56.187	0.086231	29.98
290.0	809.6	-55.846	0.086231	29.98
290.0	809.65	-58.586	0.086231	29.98
290.0	809.7	-58.435	0.086231	29.98
290.0	809.75	-57.403	0.086231	29.98
290.0	809.8	-56.771	0.086231	29.98
290.0	809.85	-55.967	0.086231	29.98
290.0	809.9	-56.879	0.086231	29.98
290.0	809.95	-58.462	0.086231	29.98
290.0	810.0	-56.171	0.086231	29.98
290.0	810.05	-57.292	0.086231	29.98
290.0	810.1	-55.378	0.086231	29.98
290.0	810.15	-56.112	0.086231	29.98
290.0	810.2	-57.955	0.086231	29.98
290.0	810.25	-56.767	0.086231	29.98
290.0	810.3	-56.935	0.086231	29.98
290.0	810.35	-56.692	0.086231	29.98
290.0	810.4	-55.501	0.086231	29.98
290.0	810.45	-55.502	0.086231	29.98
290.0	810.5	-54.607	0.086231	29.98
290.0	810.55	-57.52	0.086231	29.98
290.0	810.6	-56.977	0.086231	29.98
290.0	810.65	-58.184	0.086231	29.98
290.0	810.7	-56.526	0.086231	29.98
290.0	810.75	-56.083	0.086231	29.98
290.0	810.8	-56.717	0.086231	29.98
290.0	810.85	-57.815	0.086231	29.98
290.0	810.9	-56.98	0.086231	29.98
290.0	810.95	-58.097	0.086231	29.98
290.0	811.0	-55.921	0.086231	29.98
290.0	811.05	-58.396	0.086231	29.98
290.0	811.1	-61.067	0.086231	29.98
290.0	811.15	-56.101	0.086231	29.98
290.0	811.2	-55.833	0.086231	29.98
290.0	811.25	-55.785	0.086231	29.98
290.0	811.3	-55.454	0.086231	29.98
290.0	811.35	-57.098	0.086231	29.98
290.0	811.4	-56.457	0.086231	29.98
290.0	811.45	-55.666	0.086231	29.98
290.0	811.5	-56.996	0.086231	29.98
290.0	811.55	-56.273	0.086231	29.98
290.0	811.6	-57.954	0.086231	29.98
290.0	811.65	-56.194	0.086231	29.98
290.0	811.7	-57.705	0.086231	29.98
290.0	811.75	-56.911	0.086231	29.98
290.0	811.8	-56.394	0.086231	29.98
290.0	811.85	-55.77	0.086231	29.98
290.0	811.9	-57.364	0.086231	29.98
290.0	811.95	-55.784	0.086231	29.98
290.0	812.0	-56.811	0.086231	29.98
290.0	812.05	-56.71	0.086231	29.98
290.0	812.1	-57.409	0.086231	29.98
290.0	812.15	-55.426	0.086231	29.98
290.0	812.2	-56.651	0.086231	29.98
290.0	812.25	-55.217	0.086231	29.98
290.0	812.3	-54.449	0.086231	29.98
290.0	812.35	-56.135	0.086231	29.98
290.0	812.4	-55.505	0.086231	29.98
290.0	812.45	-56.744	0.086231	29.98
290.0	812.5	-55.885	0.086231	29.98
290.0	812.55	-55.291	0.086231	29.98
290.0	812.6	-56.269	0.086231	29.98
290.0	812.65	-56.942	0.086231	29.98
290.0	812.7	-55.405	0.086231	29.98
290.0	812.75	-57.752	0.086231	29.98
290.0	812.8	-56.047	0.086231	29.98
290.0	812.85	-55.699	0.086231	29.98
290.0	812.9	-56.118	0.086231	29.98
290.0	812.95	-56.15	0.086231	29.98
290.0	813.0	-54.616	0.086231	29.98
290.0	813.05	-55.596	0.086231	29.98
290.0	813.1	-55.883	0.086231	29.98
290.0	813.15	-56.018	0.086231	29.98
290.0	813.2	-55.48	0.086231	29.98
290.0	813.25	-55.232	0.086231	29.98
290.0	813.3	-55.666	0.086231	29.98
290.0	813.35	-56.902	0.086231	29.98
290.0	813.4	-56.377	0.086231	29.98
290.0	813.45	-55.759	0.086231	29.98
290.0	813.5	-55.428	0.086231	29.98
290.0	813.55	-56.556	0.086231	29.98
290.0	813.6	-54.445	0.086231	29.98
290.0	813.65	-56.201	0.086231	29.98
290.0	813.7	-56.253	0.086231	29.98
290.0	813.75	-56.707	0.086231	29.98
290.0	813.8	-55.458	0.086231	29.98
290.0	813.85	-55.6	0.086231	29.98
290.0	813.9	-54.673	0.086231	29.98
290.0	813.95	-56.406	0.086231	29.98
290.0	814.0	-55.16	0.086231	29.98
290.0	814.05	-56.547	0.086231	29.98
290.0	814.1	-56.614	0.086231	29.98
290.0	814.15	-55.753	0.086231	29.98
290.0	814.2	-54.793	0.086231	29.98
290.0	814.25	-57.264	0.086231	29.98
290.0	814.3	-54.47	0.086231	29.98
290.0	814.35	-55.915	0.086231	29.98
290.0	814.4	-55.796	0.086231	29.98
290.0	814.45	-56.919	0.086231	29.98
290.0	814.5	-54.688	0.086231	29.98
290.0	814.55	-54.139	0.086231	29.98
290.0	814.6	-56.163	0.086231	29.98
290.0	814.65	-56.597	0.086231	29.98
290.0	814.7	-55.095	0.086231	29.98
290.0	814.75	-54.714	0.086231	29.98
290.0	814.8	-57.016	0.086231	29.98
290.0	814.85	-55.781	0.086231	29.98
290.0	814.9	-54.829	0.086231	29.98
290.0	814.95	-55.631	0.086231	29.98
290.0	815.0	-55.427	0.086231	29.98
290.0	815.05	-54.251	0.086231	29.98
290.0	815.1	-56.957	0.086231	29.98
290.0	815.15	-54.766	0.086231	29.98
290.0	815.2	-56.009	0.086231	29.98
290.0	815.25	-56.085	0.086231	29.98
290.0	815.3	-55.217	0.086231	29.98
290.0	815.35	-56.027	0.086231	29.98
290.0	815.4	-55.464	0.086231	29.98
290.0	815.45	-55.531	0.086231	29.98
290.0	815.5	-53.749	0.086231	29.98
290.0	815.55	-54.969	0.086231	29.98
290.0	815.6	-55.346	0.086231	29.98
290.0	815.65	-55.345	0.086231	29.98
290.0	815.7	-54.203	0.086231	29.98
290.0	815.75	-56.768	0.086231	29.98
290.0	815.8	-54.428	0.086231	29.98
290.0	815.85	-54.899	0.086231	29.98
290.0	815.9	-54.998	0.086231	29.98
290.0	815.95	-55.548	0.086231	29.98
290.0	816.0	-55.107	0.086231	29.98
290.0	816.05	-54.846	0.086231	29.98
290.0	816.1	-56.196	0.086231	29.98
290.0	816.15	-54.506	0.086231	29.98
290.0	816.2	-54.488	0.086231	29.98
290.0	816.25	-55.685	0.086231	29.98
290.0	816.3	-55.288	0.086231	29.98
290.0	816.35	-54.884	0.086231	29.98
290.0	816.4	-54.768	0.086231	29.98
290.0	816.45	-55.587	0.086231	29.98
290.0	816.5	-54.539	0.086231	29.98
290.0	816.55	-55.676	0.086231	29.98
290.0	816.6	-54.544	0.086231	29.98
290.0	816.65	-53.694	0.086231	29.98
290.0	816.7	-53.909	0.086231	29.98
290.0	816.75	-55.194	0.086231	29.98
290.0	816.8	-54.487	0.086231	29.98
290.0	816.85	-55.096	0.086231	29.98
290.0	816.9	-53.476	0.086231	29.98
290.0	816.95	-54.228	0.086231	29.98
290.0	817.0	-54.737	0.086231	29.98
290.0	817.05	-53.689	0.086231	29.98
290.0	817.1	-54.786	0.086231	29.98
290.0	817.15	-54.885	0.086231	29.98
290.0	817.2	-53.256	0.086231	29.98
290.0	817.25	-54.74	0.086231	29.98
290.0	817.3	-54.664	0.086231	29.98
290.0	817.35	-54.142	0.086231	29.98
290.0	817.4	-55.096	0.086231	29.98
290.0	817.45	-53.744	0.086231	29.98
290.0	817.5	-54.532	0.086231	29.98
290.0	817.55	-54.615	0.086231	29.98
290.0	817.6	-53.773	0.086231	29.98
290.0	817.65	-52.873	0.086231	29.98
290.0	817.7	-54.302	0.086231	29.98
290.0	817.75	-54.299	0.086231	29.98
290.0	817.8	-53.355	0.086231	29.98
290.0	817.85	-54.023	0.086231	29.98
290.0	817.9	-53.831	0.086231	29.98
290.0	817.95	-53.507	0.086231	29.98
290.0	818.0	-53.912	0.086231	29.98
290.0	818.05	-54.017	0.086231	29.98
290.0	818.1	-54.1	0.086231	29.98
290.0	818.15	-53.144	0.086231	29.98
290.0	818.2	-53.94	0.086231	29.98
290.0	818.25	-53.351	0.086231	29.98
290.0	818.3	-53.192	0.086231	29.98
290.0	818.35	-53.599	0.086231	29.98
290.0	818.4	-52.506	0.086231	29.98
290.0	818.45	-53.767	0.086231	29.98
290.0	818.5	-52.514	0.086231	29.98
290.0	818.55	-53.115	0.086231	29.98
290.0	818.6	-53.473	0.086231	29.98
290.0	818.65	-52.809	0.086231	29.98
290.0	818.7	-52.913	0.086231	29.98
290.0	818.75	-53.537	0.086231	29.98
290.0	818.8	-53.643	0.086231	29.98
290.0	818.85	-52.986	0.086231	29.98
290.0	818.9	-53.958	0.086231	29.98
290.0	818.95	-52.539	0.086231	29.98
290.0	819.0	-53.048	0.086231	29.98
290.0	819.05	-53.857	0.086231	29.98
290.0	819.1	-52.721	0.086231	29.98
290.0	819.15	-53.325	0.086231	29.98
290.0	819.2	-53.208	0.086231	29.98
290.0	819.25	-53.675	0.086231	29.98
290.0	819.3	-52.622	0.086231	29.98
290.0	819.35	-52.28	0.086231	29.98
290.0	819.4	-52.379	0.086231	29.98
290.0	819.45	-53.204	0.086231	29.98
290.0	819.5	-52.39	0.086231	29.98
290.0	819.55	-51.904	0.086231	29.98
290.0	819.6	-52.33	0.086231	29.98
290.0	819.65	-52.04	0.086231	29.98
290.0	819.7	-52.699	0.086231	29.98
290.0	819.75	-53.213	0.086231	29.98
290.0	819.8	-52.663	0.086231	29.98
290.0	819.85	-52.951	0.086231	29.98
290.0	819.9	-52.034	0.086231	29.98
290.0	819.95	-52.55	0.086231	29.98
290.0	820.0	-51.578	0.086231	29.98
290.0	820.05	-52.687	0.086231	29.98
290.0	820.1	-52.527	0.086231	29.98
290.0	820.15	-53.27	0.086231	29.98
290.0	820.2	-51.97	0.086231	29.98
290.0	820.25	-52.245	0.086231	29.98
290.0	820.3	-52.409	0.086231	29.98
290.0	820.35	-51.819	0.086231	29.98
290.0	820.4	-51.994	0.086231	29.98
290.0	820.45	-52.127	0.086231	29.98
290.0	820.5	-52.421	0.086231	29.98
290.0	820.55	-52.081	0.086231	29.98
290.0	820.6	-52.419	0.086231	29.98
290.0	820.65	-51.647	0.086231	29.98
290.0	820.7	-52.346	0.086231	29.98
290.0	820.75	-51.709	0.086231	29.98
290.0	820.8	-52.051	0.086231	29.98
290.0	820.85	-51.953	0.086231	29.98
290.0	820.9	-51.205	0.086231	29.98
290.0	820.95	-52.163	0.086231	29.98
290.0	821.0	-51.339	0.086231	29.98
290.0	821.05	-51.911	0.086231	29.98
290.0	821.1	-51.401	0.086231	29.98
290.0	821.15	-51.427	0.086231	29.98
290.0	821.2	-51.247	0.086231	29.98
290.0	821.25	-51.718	0.086231	29.98
290.0	821.3	-51.507	0.086231	29.98
290.0	821.35	-51.565	0.086231	29.98
290.0	821.4	-51.35	0.086231	29.98
290.0	821.45	-51.279	0.086231	29.98
290.0	821.5	-51.184	0.086231	29.98
290.0	821.55	-50.956	0.086231	29.98
290.0	821.6	-50.795	0.086231	29.98
290.0	821.65	-51.059	0.086231	29.98
290.0	821.7	-50.787	0.086231	29.98
290.0	821.75	-50.603	0.086231	29.98
290.0	821.8	-50.954	0.086231	29.98
290.0	821.85	-50.758	0.086231	29.98
290.0	821.9	-50.528	0.086231	29.98
290.0	821.95	-50.723	0.086231	29.98
290.0	822.0	-50.635	0.086231	29.98
290.0	822.05	-50.948	0.086231	29.98
290.0	822.1	-50.74	0.086231	29.98
290.0	822.15	-51.122	0.086231	29.98
290.0	822.2	-50.454	0.086231	29.98
290.0	822.25	-50.309	0.086231	29.98
290.0	822.3	-50.679	0.086231	29.98
290.0	822.35	-50.769	0.086231	29.98
290.0	822.4	-50.626	0.086231	29.98
290.0	822.45	-50.295	0.086231	29.98
290.0	822.5	-50.15	0.086231	29.98
290.0	822.55	-50.553	0.086231	29.98
290.0	822.6	-50.489	0.086231	29.98
290.0	822.65	-50.458	0.086231	29.98
290.0	822.7	-50.356	0.086231	29.98
290.0	822.75	-50.686	0.086231	29.98
290.0	822.8	-50.23	0.086231	29.98
290.0	822.85	-50.478	0.086231	29.98
290.0	822.9	-50.606	0.086231	29.98
290.0	822.95	-50.282	0.086231	29.98
290.0	823.0	-50.281	0.086231	29.98
290.0	823.05	-50.841	0.086231	29.98
290.0	823.1	-50.332	0.086231	29.98
290.0	823.15	-50.345	0.086231	29.98
290.0	823.2	-50.274	0.086231	29.98
290.0	823.25	-50.228	0.086231	29.98
290.0	823.3	-50.509	0.086231	29.98
290.0	823.35	-50.495	0.086231	29.98
290.0	823.4	-50.258	0.086231	29.98
290.0	823.45	-50.462	0.086231	29.98
290.0	823.5	-49.995	0.086231	29.98
290.0	823.55	-50.459	0.086231	29.98
290.0	823.6	-50.871	0.086231	29.98
290.0	823.65	-50.193	0.086231	29.98
290.0	823.7	-50.331	0.086231	29.98
290.0	823.75	-50.49	0.086231	29.98
290.0	823.8	-50.02	0.086231	29.98
290.0	823.85	-50.479	0.086231	29.98
290.0	823.9	-50.152	0.086231	29.98
290.0	823.95	-50.402	0.086231	29.98
290.0	824.0	-50.257	0.086231	29.98
290.0	824.05	-50.115	0.086231	29.98
290.0	824.1	-50.181	0.086231	29.98
290.0	824.15	-49.73	0.086231	29.98
290.0	824.2	-49.907	0.086231	29.98
290.0	824.25	-49.845	0.086231	29.98
290.0	824.3	-50.09	0.086231	29.98
290.0	824.35	-50.224	0.086231	29.98
290.0	824.4	-50.025	0.086231	29.98
290.0	824.45	-49.999	0.086231	29.98
290.0	824.5	-49.803	0.086231	29.98
290.0	824.55	-49.663	0.086231	29.98
290.0	824.6	-49.982	0.086231	29.98
290.0	824.65	-49.358	0.086231	29.98
290.0	824.7	-49.913	0.086231	29.98
290.0	824.75	-49.361	0.086231	29.98
290.0	824.8	-49.606	0.086231	29.98
290.0	824.85	-49.786	0.086231	29.98
290.0	824.9	-49.818	0.086231	29.98
290.0	824.95	-49.73	0.086231	29.98
290.0	825.0	-49.618	0.086231	29.98
290.0	825.05	-49.611	0.086231	29.98
290.0	825.1	-49.179	0.086231	29.98
290.0	825.15	-50.055	0.086231	29.98
290.0	825.2	-49.304	0.086231	29.98
290.0	825.25	-49.4	0.086231	29.98
290.0	825.3	-49.574	0.086231	29.98
290.0	825.35	-49.488	0.086231	29.98
290.0	825.4	-49.274	0.086231	29.98
290.0	825.45	-49.433	0.086231	29.98
290.0	825.5	-49.055	0.086231	29.98
290.0	825.55	-49.406	0.086231	29.98
290.0	825.6	-49.296	0.086231	29.98
290.0	825.65	-49.327	0.086231	29.98
290.0	825.7	-49.581	0.086231	29.98
290.0	825.75	-49.244	0.086231	29.98
290.0	825.8	-49.332	0.086231	29.98
290.0	825.85	-49.429	0.086231	29.98
290.0	825.9	-49.496	0.086231	29.98
290.0	825.95	-49.244	0.086231	29.98
290.0	826.0	-49.511	0.086231	29.98
290.0	826.05	-49.348	0.086231	29.98
290.0	826.1	-49.331	0.086231	29.98
290.0	826.15	-49.569	0.086231	29.98
290.0	826.2	-49.667	0.086231	29.98
290.0	826.25	-49.259	0.086231	29.98
290.0	826.3	-49.175	0.086231	29.98
290.0	826.35	-49.373	0.086231	29.98
290.0	826.4	-49.557	0.086231	29.98
290.0	826.45	-49.118	0.086231	29.98
290.0	826.5	-49.577	0.086231	29.98
290.0	826.55	-49.709	0.086231	29.98
290.0	826.6	-49.782	0.086231	29.98
290.0	826.65	-49.258	0.086231	29.98
290.0	826.7	-49.556	0.086231	29.98
290.0	826.75	-49.547	0.086231	29.98
290.0	826.8	-49.814	0.086231	29.98
290.0	826.85	-49.557	0.086231	29.98
290.0	826.9	-49.574	0.086231	29.98
290.0	826.95	-49.507	0.086231	29.98
290.0	827.0	-49.862	0.086231	29.98
290.0	827.05	-49.79	0.086231	29.98
290.0	827.1	-49.499	0.086231	29.98
290.0	827.15	-49.654	0.086231	29.98
290.0	827.2	-49.884	0.086231	29.98
290.0	827.25	-49.422	0.086231	29.98
290.0	827.3	-49.587	0.086231	29.98
290.0	827.35	-49.716	0.086231	29.98
290.0	827.4	-49.727	0.086231	29.98
290.0	827.45	-49.596	0.086231	29.98
290.0	827.5	-49.537	0.086231	29.98
290.0	827.55	-49.669	0.086231	29.98
290.0	827.6	-49.693	0.086231	29.98
290.0	827.65	-49.791	0.086231	29.98
290.0	827.7	-49.593	0.086231	29.98
290.0	827.75	-49.484	0.086231	29.98
290.0	827.8	-49.747	0.086231	29.98
290.0	827.85	-49.448	0.086231	29.98
290.0	827.9	-49.533	0.086231	29.98
290.0	827.95	-49.471	0.086231	29.98
290.0	828.0	-49.584	0.086231	29.98
290.0	828.05	-49.511	0.086231	29.98
290.0	828.1	-49.367	0.086231	29.98
290.0	828.15	-49.334	0.086231	29.98
290.0	828.2	-49.139	0.086231	29.98
290.0	828.25	-49.489	0.086231	29.98
290.0	828.3	-49.335	0.086231	29.98
290.0	828.35	-49.553	0.086231	29.98
290.0	828.4	-49.743	0.086231	29.98
290.0	828.45	-49.574	0.086231	29.98
290.0	828.5	-49.562	0.086231	29.98
290.0	828.55	-49.365	0.086231	29.98
290.0	828.6	-49.357	0.086231	29.98
290.0	828.65	-49.132	0.086231	29.98
290.0	828.7	-49.555	0.086231	29.98
290.0	828.75	-49.338	0.086231	29.98
290.0	828.8	-49.485	0.086231	29.98
290.0	828.85	-49.562	0.086231	29.98
